source_file,paragraph_id,text,language,length
Valoracion-bienestar-perros-gatos.pdf,319,Fara mirada Tensin corporal nsefar los dentes Enarelpelo Latiguearla cola Pegarorjasala cabeza Grufir,es,101
Valoracion-bienestar-perros-gatos.pdf,320,Sieor,de,5
Valoracion-bienestar-perros-gatos.pdf,321,ventarse,nl,8
Valoracion-bienestar-perros-gatos.pdf,322,Tatar de morder,da,15
Valoracion-bienestar-perros-gatos.pdf,323,Signosfsiolégicos:,pt,18
Valoracion-bienestar-perros-gatos.pdf,324,umento en frecuencia cardiac ‘umento en frecuencia repiratoria ‘Aumento en temperatura corporal Salvacién,es,105
Valoracion-bienestar-perros-gatos.pdf,325,Dilatacinpupitar,ca,16
Valoracion-bienestar-perros-gatos.pdf,326,Hl. MANUAL DE CAMPO,en,19
Valoracion-bienestar-perros-gatos.pdf,327,‘CONSEJOS PARALA PERSONA QUE EVALUA,pt,35
Valoracion-bienestar-perros-gatos.pdf,328,4. DURANTE LA VALORACION DEL ANIMAL,de,35
Valoracion-bienestar-perros-gatos.pdf,329,+ Mantén la calmaytranguiidad + Tensegurdad entimismo,es,53
Valoracion-bienestar-perros-gatos.pdf,330,"ita dagrostcar, slo evalia + ica personal",it,41
Valoracion-bienestar-perros-gatos.pdf,331,2. AMBIENTE,tl,11
Valoracion-bienestar-perros-gatos.pdf,332,‘dentifiariesgos + Objetoso sutanciaepligrosas Otros animales,es,61
Valoracion-bienestar-perros-gatos.pdf,333,3. INpIMDUO,id,11
Valoracion-bienestar-perros-gatos.pdf,334,"|dntiticsansiedad, miedo, etrés Lami debefor",es,44
Valoracion-bienestar-perros-gatos.pdf,335,Bostezo,sl,7
Valoracion-bienestar-perros-gatos.pdf,336,Jodeo,pt,5
Valoracion-bienestar-perros-gatos.pdf,337,Hipenigiancia /nacivided,ca,24
Valoracion-bienestar-perros-gatos.pdf,338,Olsqueo ecesvo,pt,14
Valoracion-bienestar-perros-gatos.pdf,339,Secure,ro,6
Valoracion-bienestar-perros-gatos.pdf,340,Posturas corporal bajas,pt,23
Valoracion-bienestar-perros-gatos.pdf,341,Demand de atenciones,es,20
Valoracion-bienestar-perros-gatos.pdf,342,Tension muscular,ro,16
Valoracion-bienestar-perros-gatos.pdf,343,Rehusarcomia,it,12
Valoracion-bienestar-perros-gatos.pdf,344,Dilatcisnpupiar,ro,15
Valoracion-bienestar-perros-gatos.pdf,345,Temblores,en,9
Valoracion-bienestar-perros-gatos.pdf,346,+ Trastoros gastointesnales,pt,27
Valoracion-bienestar-perros-gatos.pdf,347,Identitca agresion + Mirada fa,it,30
Valoracion-bienestar-perros-gatos.pdf,348,+ Tensign corporal 1 ener dietes + Etiarel pelo,es,47
Valoracion-bienestar-perros-gatos.pdf,349,* Ladier,af,8
Valoracion-bienestar-perros-gatos.pdf,350,ular,tr,4
Valoracion-bienestar-perros-gatos.pdf,351,"CCOMUNICAY TRANSHITE CALMA, YTRANQUILIDAD",cy,41
Valoracion-bienestar-perros-gatos.pdf,352,+ Mantén una postu baja + Aearciaelvelloy echo,es,46
Valoracion-bienestar-perros-gatos.pdf,353,+ Evtalaentey elhocica,es,22
Valoracion-bienestar-perros-gatos.pdf,354,+ Usiizauna vozsuavey elajada,sl,29
Valoracion-bienestar-perros-gatos.pdf,355,+ Hazmovimientslentosypausados,lt,30
Valoracion-bienestar-perros-gatos.pdf,356,EVITAREFORZAREL MIEDO (OUNACOMUNICACION AMENAZANTE,pt,50
Valoracion-bienestar-perros-gatos.pdf,357,+ Noforzco 1 Nocontontara + Noguitale cosas,it,43
Valoracion-bienestar-perros-gatos.pdf,358,PROVEE (a medida delo posible),es,30
Valoracion-bienestar-perros-gatos.pdf,359,+ Premios + Relugioy seguridad + Estimlos eljantes = Misiea 1 Feromenas,es,71
Valoracion-bienestar-perros-gatos.pdf,360,A continuacié se presentan dstintosformularos que suelen utlizarse en a valoracén profesional de perros Yeates en campo.,es,120
Valoracion-bienestar-perros-gatos.pdf,361,FORMATOS PARA LA VALORACION,de,27
Valoracion-bienestar-perros-gatos.pdf,362,ieee eit: Aableinerete os Pete entvaraldomicite: si | No gticin carga | gale acpi rete |e,ro,89
Valoracion-bienestar-perros-gatos.pdf,363,Condleén corporat 35 ys 2s 455,en,30
Valoracion-bienestar-perros-gatos.pdf,364,Pat sedouo Blane pac Aero Scio Eredado eciene(measta) Tips,es,58
Valoracion-bienestar-perros-gatos.pdf,365,esén No otgu (cea Tipe eciene(measta) Tips,es,42
Valoracion-bienestar-perros-gatos.pdf,366,esén2 No otgu (cea Tipe eciene(measta) Tips,es,43
Valoracion-bienestar-perros-gatos.pdf,367,esién No otgu (cea Tipe eciene(measta) Tips,es,43
Valoracion-bienestar-perros-gatos.pdf,368,esén a No otgu (cea Tipe eciene(measta) Tips,es,44
Valoracion-bienestar-perros-gatos.pdf,369,esén No otgu (cea Tipe,es,22
Valoracion-bienestar-perros-gatos.pdf,370,ctoparistes No Pulgas/garapatas Ot:,lv,35
Valoracion-bienestar-perros-gatos.pdf,371,ies conse toraas sents,en,22
Valoracion-bienestar-perros-gatos.pdf,372,cojinetes isos sues pavietados Evojeddes cles,es,45
Valoracion-bienestar-perros-gatos.pdf,373,Dentadura completa Peastotantes/sotas— Mpopasia dl esmalte Dientesinpios Sano en ents tmacin deni,es,97
Valoracion-bienestar-perros-gatos.pdf,374,aie mea sect conseereciin,ro,25
Valoracion-bienestar-perros-gatos.pdf,375,"vs cminada vendo meas arab resequdad, Expt, at, n miinad,rotadohimede nba de calor parsliness, omentare",es,103
Valoracion-bienestar-perros-gatos.pdf,376,revere,da,6
Valoracion-bienestar-perros-gatos.pdf,377,sa Tee,id,6
Valoracion-bienestar-perros-gatos.pdf,378,‘ecalacinde as etones enconradasen lpr gato,es,43
Valoracion-bienestar-perros-gatos.pdf,379,Elementos adicionales para a valoracin isica,es,44
Valoracion-bienestar-perros-gatos.pdf,380,"Lesiones que se pueden presentaren perros y gatos, as como su frecuencia",es,72
Valoracion-bienestar-perros-gatos.pdf,381,1 Enemas enjecinienta dela piel por enceso de ego sanguneo por,es,62
Valoracion-bienestar-perros-gatos.pdf,382,esodiatacin,es,11
Valoracion-bienestar-perros-gatos.pdf,383,‘Alopecia a completa de pla en,es,30
Valoracion-bienestar-perros-gatos.pdf,384,‘Stosdandenermaimente ay excepto,es,32
Valoracion-bienestar-perros-gatos.pdf,385,fans sin pel),ca,13
Valoracion-bienestar-perros-gatos.pdf,386,3 Mpowicass eas con menor densidad ppmentscndel pelo,es,52
Valoracion-bienestar-perros-gatos.pdf,387,5 Levotiqusdisminucib del ppmeniscndel plo,ca,42
Valoracion-bienestar-perros-gatos.pdf,388,"6 Melanodermahpepigmentaién, aumento de lapimentain dela pil",es,60
Valoracion-bienestar-perros-gatos.pdf,389,"pus: esti creamer, paquets,",ca,27
Valoracion-bienestar-perros-gatos.pdf,390,emates jel,hu,10
Valoracion-bienestar-perros-gatos.pdf,391,"equa, elena de pus, canada en ihepicerms",es,40
Valoracion-bienestar-perros-gatos.pdf,392,Cet ein seca adhe a pil de soar puane>,ro,38
Valoracion-bienestar-perros-gatos.pdf,393,"10 Collate cela sca con bode fel de coor marl ps blanco,",es,56
Valoracion-bienestar-perros-gatos.pdf,394,"12 comedén: cumul decuias de ‘escamaciin,seboc macoorgsnimos ‘ented ola pose",es,76
Valoracion-bienestar-perros-gatos.pdf,395,12 Vesela: leven cular ana de guido claro,es,41
Valoracion-bienestar-perros-gatos.pdf,396,14 ler: pda a cotiuidd dla Bie que deja cei al regener,ca,54
Valoracion-bienestar-perros-gatos.pdf,397,15 rosin: psa da continided de ls Belge harvests profes,ca,55
Valoracion-bienestar-perros-gatos.pdf,398,olerosa que se oan enlademiso,es,29
Valoracion-bienestar-perros-gatos.pdf,399,"17 Nédulootumr-infitade de culs inflaratvaso meeps, ‘cunts con fees fects ‘apa prlundasde ape puede ser de ‘Gite suave firme ura",ca,128
Valoracion-bienestar-perros-gatos.pdf,400,18. Quste: edn creanscrta con antenie iui ose de ‘stnc suave fre dura,ro,69
Valoracion-bienestar-perros-gatos.pdf,401,19 iperuetarosis engoeamient de ‘sat rte dela el,ca,48
Valoracion-bienestar-perros-gatos.pdf,402,"20 Uquenicacn engossmiento dela fates, ecuentement endured @ perimentada",es,72
Valoracion-bienestar-perros-gatos.pdf,403,21 lei td bose de veemplazo de,nl,30
Valoracion-bienestar-perros-gatos.pdf,404,"22 ctopardtes: Presence de pula, moses ois, sarapatas, ee erasado large desuiddo, que provoca mpedimentocniavisin,",es,114
Valoracion-bienestar-perros-gatos.pdf,405,2 Prt: seneacin molest @ esngadablequeinduce el deseo de,es,56
Valoracion-bienestar-perros-gatos.pdf,406,i 2 Sefrota lei ozo dloroea 3,it,29
Valoracion-bienestar-perros-gatos.pdf,407,Refugio de sol y lluvia Casa /choza No esgo © . ~ snatiacsn Libre (gato) Libre (perro),es,86
Valoracion-bienestar-perros-gatos.pdf,408,3d poy to) Inert,en,16
Valoracion-bienestar-perros-gatos.pdf,409,3 ado nett consante Bom fej Freeads resis 4g aac piar wo x,en,58
Valoracion-bienestar-perros-gatos.pdf,410,Lasgueo de cola Ne s,es,20
Valoracion-bienestar-perros-gatos.pdf,411,Buscar lagi /escapa/ Ne s,ca,25
Valoracion-bienestar-perros-gatos.pdf,412,3 nites si No i,sq,15
Valoracion-bienestar-perros-gatos.pdf,413,pe decolr,ro,9
Valoracion-bienestar-perros-gatos.pdf,414,Tpodecorea,pt,10
Valoracion-bienestar-perros-gatos.pdf,415,dad ea dia programada,pt,21
Valoracion-bienestar-perros-gatos.pdf,416,edo del pero a responsable,es,26
Valoracion-bienestar-perros-gatos.pdf,417,‘igs,da,4
Valoracion-bienestar-perros-gatos.pdf,418,age (east,en,9
Valoracion-bienestar-perros-gatos.pdf,419,prenazareagesiva} ow ideente,it,28
Valoracion-bienestar-perros-gatos.pdf,420,costo,it,5
Valoracion-bienestar-perros-gatos.pdf,421,Elementos adicionales para a valoracién,es,39
Valoracion-bienestar-perros-gatos.pdf,422,conductual,es,10
Valoracion-bienestar-perros-gatos.pdf,423,valuacién primaria de conducta en perros presuntamente golpeados,es,64
Valoracion-bienestar-perros-gatos.pdf,424,"osicodo de S. Barnard, C.Padernea, A. Velarde, Dolla vila Shelter Qual. Welfore Assessment Protocol for Shelter Dogs (2014)",en,123
Valoracion-bienestar-perros-gatos.pdf,425,"‘cuando hay sospecha de maltrato por golpes, pueden levarse a cabo las siguientes pruebas que Geberin repetirse con la persona responsable del bere y con las que canviven cn élo sn miembros (ela familia,",es,203
Valoracion-bienestar-perros-gatos.pdf,426,"‘Se deben iniciar estableciendo una linea base Para ll, se realizan ls pruebas con una persona neutral (que no viva en Ia casa; por ejemplo una persona Investgadora del caso del presunto maltrato) para tener una lines base de la conducta del pero posteiormenterepetir con cada miembro presente fn el inmueble, De ser necesaria, podria valorarse ‘ealzarla prueba con la personae falantes,",es,387
Valoracion-bienestar-perros-gatos.pdf,427,"Elperro estar contenido con una corre largaparala seguridad del evaluador, quien lo sostiene no debe tercer ninguna tension ena corre, La persona que cevalia se acercard al parr y registrar la reccisn (el pero durante una breve stuacion de prueba",es,246
Valoracion-bienestar-perros-gatos.pdf,428,"1. Frente al pero como ados metros de distancia, e pie eignorando al perce durante 30 segundos",pt,94
Valoracion-bienestar-perros-gatos.pdf,429,2. Seaproxima al perro,pt,22
Valoracion-bienestar-perros-gatos.pdf,430,5 Se coloca en una postura baja (agachado) y le llamaal perracon vozsuave rants 20 segundos,es,91
Valoracion-bienestar-perros-gatos.pdf,431,"Una ver estabecida una linea base, se repiten los pasos anteriores con la las personas que conviven| fone pero.",es,111
Valoracion-bienestar-perros-gatos.pdf,432,EL perro puede estar suelo siempre y cuando no muestre signos de agresion y no tenga historia agresivo hacia las personas del inmueble,es,134
Valoracion-bienestar-perros-gatos.pdf,433,"La persona responsable dl pero, ue convve con floes miembro dela familia ee acerca al perro y la persona investigadora registrar la veaccin del petro durante una breve stuacin de prueba",es,185
Valoracion-bienestar-perros-gatos.pdf,434,"1. Frente al pero como a das metros de dtancia, epie eignorando al perre durant 30 segundos",pt,91
Valoracion-bienestar-perros-gatos.pdf,435,2. Seaproxima al perro,ca,22
Valoracion-bienestar-perros-gatos.pdf,436,5. Se coloca en una pastura baja (agachado) y le lama perro conver suave durante 30 segundos,es,92
Valoracion-bienestar-perros-gatos.pdf,437,"En caso de considerar importante observar Ia conducta del pero frente 2 la amenaza de una persona (por ejemplo, se han recibido videos 0 audios pegandole al perroohay unafuertesospecha fe glpes, aunque no hay sales ica",es,218
Valoracion-bienestar-perros-gatos.pdf,438,"4 La persona responsable del pero, que convive con élo es miembra de la fails levantaré ‘mano un objeto simulandointentarpegare al petra, Sie considera necesario, el pero puede ‘star contenido por seguridad con una corres larga, quien lo sostene no debe sjerer ninguna tensiénen lacorrea,",es,288
Valoracion-bienestar-perros-gatos.pdf,439,rgresn defensin,no,15
Valoracion-bienestar-perros-gatos.pdf,440,paren oersa,nl,11
Valoracion-bienestar-perros-gatos.pdf,441,"Noy signs de miedo apesin Is posure nut elajedaiand, ignorando ala person Fentea 0 timigableeocable, daminyendo le dtstaeias yo saladando aa persona",es,148
Valoracion-bienestar-perros-gatos.pdf,442,"‘Siro de ido, xociads aun posture ladistanca ose exconde dela persona tnfvente ded ores hacia as, breve frtvelas pata.",es,118
Valoracion-bienestar-perros-gatos.pdf,443,"‘pres de miedo de agresi defense, cao, pea sobre spas, peas, bllos vanados,orarhaca es, pups dlatdas noc tense, ar srgada se bserantodestas lentes, puede gui",es,157
Valoracion-bienestar-perros-gatos.pdf,444,"Spnos de preserva peso hacia delonte, cla rigida,evomada ores trecas aca adelante, cbueean slo tivando arent, lo bllospusden estar",es,130
Valoracion-bienestar-perros-gatos.pdf,445,Valoracién de as vocalizacionesen gatos,es,39
Valoracion-bienestar-perros-gatos.pdf,446,auido gusumbroso (rg y desetanade) lids avers) ruidos,es,53
Valoracion-bienestar-perros-gatos.pdf,447,“Los formates de evaluacn presentados tin coma naidadhacer una evoluaciéncualitativa paraidentiicar «48 tan favorable odesovorabe ese estado en el que ee encuentra el animal. Esperamos queen un futuro se ‘pueda transformar en un andi cuanttatve.”,es,246
Valoracion-bienestar-perros-gatos.pdf,448,IV. ELEMENTOS MiNIMOS DE APOYO PARA LA PERSONA RESPONSABLE DEL ANIMAL,en,69
Valoracion-bienestar-perros-gatos.pdf,449,RECOMENDACIONES DE BUEN TRATO,de,29
Valoracion-bienestar-perros-gatos.pdf,450,ESTABLECE,es,9
Valoracion-bienestar-perros-gatos.pdf,451,"+ Rutinas de vida estructuadas y confiables (orarios para comidas, juegos, paseos y cescanso)",es,93
Valoracion-bienestar-perros-gatos.pdf,452,+ Manejo homogéneo (tds en casa pinganse de acuerdo ene rato),es,61
Valoracion-bienestar-perros-gatos.pdf,453,PROVE,tl,5
Valoracion-bienestar-perros-gatos.pdf,454,"+ Socaizacin (temprana yao large desu vida) + Actividad fisia (acorde ala raza, condiciones fisilégicasy médicas) + Actividad mental juguets, juegos, mordederas, ec} + Manejo de bao etrés: ‘+ Aseprate que tenga espacios adecuados ara comer, dormir ugar, aslearse, et. + Haz rutinas para reljariota) + Comunicate de manera reljada y 0 ‘amenazante sn gitar niamenazat",es,365
Valoracion-bienestar-perros-gatos.pdf,455,eva,et,3
Valoracion-bienestar-perros-gatos.pdf,456,castigos Regatios amenazas,es,26
Valoracion-bienestar-perros-gatos.pdf,457,Golpes Manteneri aislado,es,24
Valoracion-bienestar-perros-gatos.pdf,458,APRENDE,tl,7
Valoracion-bienestar-perros-gatos.pdf,459,+ Céme comunicarte correctamente 1 Ejereiios de manejo contral,es,62
Valoracion-bienestar-perros-gatos.pdf,460,FaVORECE,de,8
Valoracion-bienestar-perros-gatos.pdf,461,+ Conducta propias dela especiey raza + Binteraccién con animales de su especie y de,es,84
Valoracion-bienestar-perros-gatos.pdf,462,ADIESTRAMIENTO,tl,14
Valoracion-bienestar-perros-gatos.pdf,463,"+ Aseséate con un profesional + Busca que sea: oportuno funcional y avertido + Sindlr,sincasig, sn herramientasaversivas",es,120
Valoracion-bienestar-perros-gatos.pdf,464,IDENTIFICA,id,10
Valoracion-bienestar-perros-gatos.pdf,465,"+ Stuaciones de estrés, ansiedad 0 miedo (Iruence,cohetes, visitas, dejo soo, etc,",es,82
Valoracion-bienestar-perros-gatos.pdf,466,+ Comportamientos extafos o que nunca habia hecho,es,49
Valoracion-bienestar-perros-gatos.pdf,467,BUSCAAYUDAY ASESORIA PROFESIONAL,hu,32
Valoracion-bienestar-perros-gatos.pdf,468,ve General tw Especiaista Etdlogo,es,33
Valoracion-bienestar-perros-gatos.pdf,469,logo clinica Aciestrador Manejador/Paseador,es,43
Valoracion-bienestar-perros-gatos.pdf,470,Vv. BIBLIOGRAFIA,sk,16
Valoracion-bienestar-perros-gatos.pdf,471,"‘nil, 5, Anil Ly Deen (2002). Challenges of pon assessmentin domestic animals. sa, 20313339,",en,92
Valoracion-bienestar-perros-gatos.pdf,472,"‘lL Ail 5. yDeen 42008) Pain detection and melioration in animelson the farm: Issues and options ‘Journal of Applied Animal Welfare Sciences 84) 261-278,",en,153
Valoracion-bienestar-perros-gatos.pdf,473,"icchacd, Sy Sherding, .G. (1996). Manual cinco de paqueis expec: McGraw Interamercana Mexico.",es,93
Valoracion-bienestar-perros-gatos.pdf,474,"Bradshaw, J. y Cameron-Seaumont, C (200). The signaing repertoire of the domestic cat and its undomestcotedrelativesEN: Turner, DC. andP. Bateson eds} The Domestic Cat: The Biology ots behaviour, 2nd ection, Cambridge: UK, Cambridge University Press.",en,250
Valoracion-bienestar-perros-gatos.pdf,475,"‘reazleE.(1987). Physiologic basis and consequences of distress in animals says 193(20)1212-4215, ase, L. 2003). Thecot its Behovor, nutrition heath toma State Press. pp. 136-37 Dolan, . (1990). thc, Anima and Science Cost Beneft-The balancing act. Landon: Blackwell Science Ltd",en,278
Valoracion-bienestar-perros-gatos.pdf,476,"Heiblum, M, (201). Medicina del comportamientocanin para el clic vternari. Eto inter Mecca ‘SK; Leredicin, Argentina,",it,117
Valoracion-bienestar-perros-gatos.pdf,477,"Kent, Ey Moloney V (2020). Guidelines of Recognition and assessment of animal pain. Consutado en tt wnnveted 3euh/animalpin el 28 de julio de 2022,",en,147
Valoracion-bienestar-perros-gatos.pdf,478,"‘Magno, (2017). £1 Lenguoedel Goto, Parkstone International. Nueva York. EEUUAA Manteca, X (2002. tologia Clinica del Per y del Gato. 2""E4, MuliMédics, Barcelona. Espa",es,167
Valoracion-bienestar-perros-gatos.pdf,479,"Merkzey, HIM. (197). Pain terms: a lit with definitions and notes on usage. Recommended by the Internationa Association forthe study of pain subcommittee on taxonomy. Pain 6249-252,",en,181
Valoracion-bienestar-perros-gatos.pdf,480,"Miki, A (207) Dog Behaviour, Evolution, and Cognition. OUP Oxford",en,65
Valoracion-bienestar-perros-gatos.pdf,481,‘xo (2014). Gua de benestaren animales de compari. En tps: /paot.orgmx/micresitioanimales/pafResumen.bienestr_animal.pdt,ca,120
Valoracion-bienestar-perros-gatos.pdf,482,"Recriguez C. (2003) Un gata ano en casa, Pearson Educacién SA. pp S45.",es,70
Valoracion-bienestar-perros-gatos.pdf,483,"Vanda C, 8, Edwards, .y Tle, . (2020). cPor quéimportan el dolor yes estados mentles ens animales? En Naturalezay Wunerabiidad Eneayos de Bocca Vand, By Tle, E. Facultad de Filosofia y Letras, NA.",es,196
Valoracion-bienestar-perros-gatos.pdf,484,"Vilahizin J. (2006). tender, educa. Cuda tu goto. Editorial Libs. pp. 62-63.",it,76
Valoracion-bienestar-perros-gatos.pdf,485,save (2020) Guias WS de wsu. Consultado en tps sava.orwp-contentuploads/202001/Glabal-Nutitonal- Assesment. Guidelines Spanish pf 128 de julio 2022.,ca,148
Valoracion-bienestar-perros-gatos.pdf,486,"rocuradurla Ambiental y det Ordenamiento Territorial de la Ciudad de Mexico,",es,76
Valoracion-bienestar-perros-gatos.pdf,487,VALORACION DEL BIENESTAR ANIMAL EN PERROS Y GATOS,de,49
Valoracion-bienestar-perros-gatos.pdf,488,MANUAL DE CAMPO,en,15
